"StationName" "Latitude" "Longitude" "Elevation" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
"271" "USC00021353" 33.9825 -112.3617 606.6 196 207 177 55 21 12 137 235 113 87 114 145
"272" "USC00021514" 33.2058 -111.6819 434.3 100 119 110 29 12 2 95 154 70 54 78 120
"273" "USC00021574" 34.54 -110.9153 2135.4 146 118 155 56 70 41 274 405 186 131 153 156
"274" "USC00021614" 34.3494 -111.6981 807.7 200 213 190 84 39 16 196 257 188 120 121 198
"275" "USC00021654" 34.7569 -112.4567 1447.8 150 137 138 67 48 38 199 229 166 101 108 119
"276" "USC00021664" 32.0061 -109.3572 1615.4 147 149 128 48 46 88 384 463 171 129 124 193
"277" "USC00021849" 33.0561 -109.3072 1072.9 126 135 106 49 52 47 230 304 160 135 114 137
"278" "USC00021920" 36.9936 -112.9719 1524.3 124 165 161 110 54 34 128 160 120 120 107 117
"279" "USC00022109" 34.305 -112.165 1149.4 175 189 149 58 42 19 188 237 194 110 120 153
"280" "USC00022140" 31.3456 -110.2542 1597.8 186 167 111 50 35 72 461 465 197 158 99 194
"281" "USC00022434" 32.9711 -113.4981 158.5 70 52 43 17 2 1 38 62 48 36 36 67
"282" "USC00022527" 35.2947 -113.3664 1674 141 166 161 77 28 19 201 219 132 122 100 122
"283" "USC00022659" 31.345 -109.5394 1231.4 75 71 52 30 28 46 327 325 166 93 71 107
"284" "USC00022754" 32.7481 -109.1214 1115.6 94 91 57 26 36 38 220 218 110 102 74 115
"285" "USC00022782" 33.4192 -111.6444 462.7 152 132 141 48 21 7 118 153 96 76 86 135
"286" "USC00022790" 33.6133 -114.4706 141.7 50 61 44 9 6 3 29 67 70 25 25 52
"287" "USC00022807" 32.7819 -111.5186 470.9 105 134 99 29 21 14 86 192 90 82 67 131
"288" "USC00023009" 35.1611 -111.7311 2171.7 212 233 226 127 62 42 238 347 256 189 181 203
"289" "USC00023027" 33.0364 -111.3881 426.7 123 103 109 37 25 6 121 130 79 56 53 130
"290" "USC00023110" 32.6231 -109.9428 1478.3 140 124 119 35 49 37 243 271 162 102 75 103
"291" "USC00023150" 33.0094 -109.9855 864.1 98 111 83 35 39 15 155 153 104 92 62 100
"292" "USC00023160" 35.2681 -111.7428 2239.4 209 240 204 103 76 32 265 316 220 127 151 153
"293" "USC00023190" 33.6028 -111.7131 481.6 153 140 156 44 20 6 113 130 96 81 90 135
"294" "USC00023303" 35.7164 -109.5661 1932.4 75 89 81 69 53 34 131 171 121 98 88 94
"295" "USC00023393" 32.9481 -112.7131 224 71 96 71 22 20 1 80 121 47 34 61 79
"296" "USC00023448" 34.1111 -111.2758 883.9 220 197 185 65 38 17 183 236 161 128 145 180
"297" "USC00023505" 33.3767 -110.7711 1112.5 207 168 173 51 36 25 213 286 129 116 103 168
"298" "USC00023596" 36.0528 -112.1503 2068.1 154 144 173 102 50 32 187 239 144 133 109 127
"299" "USC00023668" 31.8931 -110.9978 883.9 79 87 78 32 25 31 338 295 159 130 61 104
"300" "USC00023683" 34.0219 -109.4519 2522.2 129 123 105 63 76 86 389 505 245 166 130 173
"301" "USC00023828" 34.7433 -111.4139 2279.9 232 311 305 124 70 40 240 321 236 159 182 243
"302" "USC00023961" 34.3925 -110.5581 2008.6 153 148 149 59 56 47 270 352 190 125 145 168
"303" "USC00024053" 34.47 -112.8881 1011.9 184 214 183 80 34 13 113 214 134 115 121 128
"304" "USC00024089" 34.9094 -110.1544 1549.9 71 50 70 32 28 16 122 162 105 90 56 62
"305" "USC00024182" 33.9825 -111.7139 615.7 190 188 166 56 25 15 140 170 119 116 103 154
"306" "USC00024391" 34.4025 -111.6181 1156.7 227 234 238 102 63 27 224 305 188 146 146 190
"307" "USC00024453" 34.7522 -112.1114 1508.8 157 195 207 90 63 48 216 318 170 126 133 148
"308" "USC00024586" 35.8111 -110.1917 1891.3 66 70 74 53 41 21 137 159 111 92 59 87
"309" "USC00024590" 33.0483 -110.9125 557.8 165 151 156 45 33 16 167 182 90 81 100 158
"310" "USC00024675" 31.96 -111.5972 2069.6 179 173 175 41 49 43 491 491 235 129 103 245
"311" "USC00024702" 33.2742 -113.9653 541 88 77 59 20 12 5 75 106 76 41 51 70
"312" "USC00024761" 34.5031 -114.3603 136.9 76 45 62 6 3 1 15 33 36 30 33 44
"313" "USC00024829" 33.3369 -112.1472 345.9 84 102 97 25 14 6 129 99 68 70 67 89
"314" "USC00024849" 36.8644 -111.6022 978.4 43 61 53 38 38 12 87 110 80 98 47 36
"315" "USC00024977" 33.4992 -112.3631 317 99 123 97 37 11 4 83 123 95 49 68 99
"316" "USC00025129" 36.4192 -109.2269 1987.3 35 19 73 46 39 26 140 127 112 71 53 51
"317" "USC00025270" 33.1139 -112.0303 353.6 83 88 100 28 17 8 98 96 72 47 58 97
"318" "USC00025412" 34.1142 -109.8589 2237.2 245 216 238 119 66 64 345 437 256 199 184 257
"319" "USC00025418" 31.6017 -109.6686 1271 78 64 46 24 27 36 227 317 113 89 63 96
"320" "USC00025426" 36.0183 -114.0681 895.5 78 82 67 41 17 15 87 67 55 55 55 64
"321" "USC00025467" 33.4114 -111.8183 376.4 112 118 118 38 12 3 102 122 77 70 64 113
"322" "USC00025512" 33.4044 -110.87 1085.1 226 209 187 54 34 22 216 263 127 117 114 205
"323" "USC00025635" 34.6106 -111.8381 969.3 132 137 133 64 42 28 181 218 172 106 95 127
"324" "USC00025665" 36.9853 -110.12 1676.7 24 21 34 42 41 9 53 86 76 73 43 21
"325" "USC00025700" 33.5544 -111.4425 519.7 188 170 187 53 24 6 148 162 98 85 100 172
"326" "USC00025780" 34.9364 -111.6392 1972.1 303 272 238 136 52 31 213 295 247 160 184 225
"327" "USC00025825" 34.3222 -111.4533 1401.5 303 266 215 71 44 25 210 275 218 144 161 209
"328" "USC00025908" 32.1167 -110.6833 929.6 105 111 94 37 23 38 277 294 128 101 74 130
"329" "USC00025924" 31.4553 -110.9681 1054.9 125 97 87 55 27 58 414 443 160 136 60 143
"330" "USC00026037" 34.9589 -111.7553 1566.4 367 371 353 207 79 35 227 300 246 203 227 297
"331" "USC00026119" 32.6025 -110.7344 1374.6 243 243 220 90 50 34 351 415 195 142 143 221
"332" "USC00026132" 31.9556 -112.8003 511.5 98 87 89 32 5 10 141 261 78 63 45 116
"333" "USC00026180" 36.9208 -111.4483 1301.5 69 53 56 55 41 11 57 86 70 101 46 38
"334" "USC00026190" 35.0681 -109.7689 1755.6 94 72 85 48 47 30 130 188 135 103 75 76
"335" "USC00026194" 33.0772 -113.0317 173.1 87 70 75 21 11 4 78 130 72 35 50 77
"336" "USC00026250" 34.1547 -114.2897 128 101 68 56 15 8 1 26 64 48 28 37 57
"337" "USC00026282" 31.5481 -110.7517 1277.1 134 117 97 58 26 44 448 427 153 113 82 146
"338" "USC00026328" 35.5406 -113.4236 1472.8 94 103 90 57 32 17 119 140 82 59 51 71
"339" "USC00026353" 31.9356 -109.8378 1325.9 89 84 54 28 31 59 295 303 139 95 62 94
"340" "USC00026468" 34.7994 -109.885 1659.9 62 64 68 47 36 33 183 178 129 94 70 82
"341" "USC00026471" 36.1383 -112.0958 771.1 94 98 94 61 37 19 83 162 100 99 76 83
"342" "USC00026513" 32.6464 -111.4017 603.8 109 120 95 39 22 16 120 198 70 69 69 114
"343" "USC00026597" 34.1167 -109.9333 2121.4 160 161 152 77 70 66 317 378 205 181 155 176
"344" "USC00026601" 34.1242 -109.9219 2194.6 244 226 231 116 75 68 324 410 235 190 182 262
"345" "USC00026603" 33.7275 -111.8606 781.8 157 147 162 66 22 8 113 143 96 103 91 156
"346" "USC00026616" 36.8586 -112.7386 1499.6 118 136 105 74 43 23 96 137 97 115 69 82
"347" "USC00026653" 34.0989 -110.9442 1539.2 237 215 218 91 61 30 294 353 197 147 167 200
"348" "USC00026716" 31.8828 -109.2058 1642.9 151 127 98 60 52 104 396 413 221 157 137 197
"349" "USC00026796" 34.5706 -112.4322 1586.5 159 179 169 78 49 30 271 309 195 102 108 146
"350" "USC00026840" 33.8556 -111.3064 708.7 245 213 192 71 46 13 148 208 171 134 156 206
"351" "USC00026865" 33.665 -114.2272 266.7 58 64 44 14 13 3 38 79 67 31 29 58
"352" "USC00027036" 32.3903 -110.4667 896.1 136 133 112 45 36 22 304 252 135 117 74 134
"353" "USC00027281" 33.6731 -111.1508 672.1 221 193 205 56 42 8 157 195 133 112 128 198
"354" "USC00027334" 31.7561 -109.4131 1636.8 137 122 96 43 49 106 457 402 154 134 115 180
"355" "USC00027370" 33.0722 -111.7661 396.2 81 92 92 29 13 2 104 140 62 52 56 106
"356" "USC00027390" 32.815 -109.6808 900.4 76 75 62 29 25 29 150 191 102 87 54 87
"357" "USC00027435" 34.5172 -109.4028 1764.8 62 52 52 40 41 32 185 229 125 102 63 67
"358" "USC00027462" 33.6833 -113.4833 487.4 100 84 48 26 4 1 77 99 71 36 25 70
"359" "USC00027480" 33.1819 -110.5261 771.8 199 177 145 46 27 13 153 233 127 97 97 174
"360" "USC00027488" 35.2239 -109.3222 1784 86 67 84 60 52 23 133 167 105 106 94 63
"361" "USC00027530" 32.6014 -110.6339 1054.6 119 126 99 40 39 25 255 304 126 90 69 111
"362" "USC00027560" 32.2714 -109.2256 1100.3 87 85 54 30 16 49 199 196 108 98 71 112
"363" "USC00027593" 31.7625 -110.8464 1310.6 190 155 138 78 39 38 516 444 232 159 105 203
"364" "USC00027619" 31.4831 -111.5436 1094.2 125 131 105 57 18 36 341 332 185 90 64 192
"365" "USC00027622" 31.6036 -111.6022 1165.9 133 160 147 65 23 34 365 398 128 108 77 191
"366" "USC00027625" 31.5717 -111.5056 1065.3 128 136 129 50 25 39 373 414 171 110 73 162
"367" "USC00027708" 34.8956 -111.7644 1286.3 207 203 223 109 58 27 153 213 201 152 133 171
"368" "USC00027716" 35.3322 -112.8797 1600.2 112 114 108 55 34 31 183 218 137 111 87 89
"369" "USC00027855" 34.2639 -110.0075 1954.1 117 108 110 69 59 44 238 335 159 142 132 151
"370" "USC00027880" 31.5553 -110.2847 1402.1 98 70 52 41 30 51 311 382 145 93 44 103
"371" "USC00028012" 34.5081 -110.0839 1719.7 77 73 80 45 39 31 217 228 148 96 81 97
"372" "USC00028018" 34.5 -110.3333 1853.2 78 56 81 35 39 31 168 267 139 85 72 70
"373" "USC00028112" 33.3814 -112.07 352 94 101 113 32 11 4 88 98 75 65 67 94
"374" "USC00028162" 34.1311 -109.275 2133 52 44 42 36 47 52 246 305 157 97 52 58
"375" "USC00028214" 33.5575 -111.5358 433.4 181 150 173 52 23 6 124 169 101 88 106 161
"376" "USC00028329" 35.3694 -111.5436 2127.5 160 109 115 82 63 48 243 315 205 113 123 148
"377" "USC00028348" 33.3003 -111.0972 871.7 218 233 213 63 35 23 198 291 158 89 143 206
"378" "USC00028349" 33.305 -111.0672 1266.4 309 341 248 71 46 23 259 302 199 132 193 268
"379" "USC00028396" 32.7225 -113.9192 98.8 46 53 42 15 9 2 45 62 36 21 33 46
"380" "USC00028468" 36.9233 -109.09 1612.4 76 51 71 62 58 19 100 133 75 99 54 47
"381" "USC00028499" 33.4258 -111.9217 355.7 108 116 111 28 14 3 106 136 68 64 69 110
"382" "USC00028516" 36.03 -114.3289 390.1 72 81 64 22 19 4 73 63 37 40 49 44
"383" "USC00028598" 33.4519 -112.2433 312.4 129 125 107 33 13 9 106 118 73 57 73 103
"384" "USC00028619" 31.7119 -110.0686 1420.1 101 77 73 32 28 61 298 317 160 98 64 105
"385" "USC00028641" 33.4203 -112.86 396.2 99 87 65 28 7 4 58 110 34 37 47 84
"386" "USC00028650" 34.3839 -111.0972 1947.7 413 342 322 144 86 34 340 481 258 203 244 340
"387" "USC00028792" 36.1306 -111.2436 1520.3 67 47 53 46 41 17 64 84 113 66 46 30
"388" "USC00028795" 32.2542 -111.1961 780.6 101 100 93 34 24 17 210 247 133 86 58 113
"389" "USC00028796" 32.2817 -110.9442 710.2 108 104 82 38 17 19 213 234 106 84 70 126
"390" "USC00028800" 32.25 -110.8333 769.9 126 126 122 34 30 26 229 274 132 91 76 149
"391" "USC00028815" 32.2292 -110.9536 742.2 97 93 77 36 17 21 234 224 118 86 62 97
"392" "USC00028817" 32.2581 -111.0053 705.6 100 98 85 37 19 20 169 243 113 80 61 105
"393" "USC00028865" 31.5678 -111.0497 995.8 127 101 94 39 23 43 414 356 166 116 65 112
"394" "USC00028904" 34.7706 -112.0264 1057.7 116 111 108 59 35 22 169 202 152 102 79 116
"395" "USC00028998" 32.1264 -110.7247 908.3 106 115 117 36 40 23 281 264 134 110 73 103
"396" "USC00029114" 36.9953 -111.4914 1136.9 69 55 64 39 43 14 60 84 61 93 54 45
"397" "USC00029156" 35.1706 -111.5067 2037.6 146 164 163 107 56 37 251 339 203 119 140 131
"398" "USC00029158" 34.9281 -112.8097 1551.4 144 183 130 63 38 32 169 269 150 106 114 126
"399" "USC00029166" 34.3117 -112.562 1147.3 184 229 175 63 34 29 189 267 170 96 124 163
"400" "USC00029271" 33.8214 -109.9839 1575.8 232 168 176 80 38 39 257 382 181 171 133 150
"401" "USC00029287" 33.9792 -112.7403 638.6 132 154 122 41 21 11 139 211 122 64 90 108
"402" "USC00029309" 34.7061 -113.6136 612.6 128 161 119 31 15 8 52 108 73 73 79 84
"403" "USC00029334" 32.2553 -109.8369 1271 109 93 68 33 39 46 261 253 118 116 71 125
"404" "USC00029359" 35.2406 -112.1903 2057.4 215 248 217 109 62 42 284 341 182 160 167 205
"405" "USC00029376" 35.8686 -114.6611 225.6 70 91 66 22 16 8 34 44 37 55 35 70
"406" "USC00029410" 35.6169 -109.1244 2109.2 78 62 74 66 44 31 168 160 97 99 102 94
"407" "USC00029464" 33.7478 -112.5983 509 129 146 124 41 14 9 105 155 93 67 80 102
"408" "USC00029542" 35.5247 -111.3703 1496 61 47 52 49 38 21 123 152 102 63 61 72
"409" "USC00029562" 31.4517 -110.2267 1399 125 83 57 39 28 72 357 379 166 117 80 126
"410" "USC00029634" 33.595 -112.3014 345.9 104 128 107 33 10 4 92 120 82 61 68 105
"411" "USC00029645" 34.8775 -114.1344 594.4 107 121 97 31 14 4 59 85 66 56 52 61
"412" "USC00029652" 32.6114 -114.635 58.2 38 36 32 12 6 6 49 38 45 18 16 72
"413" "USC00029656" 32.7278 -114.6217 48.8 38 36 34 12 11 1 24 40 26 23 14 100
"414" "USC00030006" 35.0764 -94.2025 190.2 291 309 431 420 576 424 377 275 413 426 487 369
"415" "USC00030064" 35.9289 -91.0583 76.8 342 330 399 465 490 294 343 260 321 397 454 432
"416" "USC00030130" 34.7961 -92.8417 212.8 373 444 524 515 535 441 405 306 432 544 578 561
"417" "USC00030150" 34.2808 -93.4614 140.2 393 462 515 502 655 457 492 254 387 584 549 583
"418" "USC00030220" 34.1433 -93.0589 59.7 385 434 489 462 642 393 437 285 354 535 516 537
"419" "USC00030234" 33.6061 -91.2186 44.2 500 529 446 473 473 377 352 239 306 424 540 596
"420" "USC00030240" 34.025 -91.3444 59.1 470 479 516 455 525 352 321 220 270 498 492 591
"421" "USC00030286" 33.6194 -94.0994 97.5 352 394 518 427 552 419 348 260 394 506 509 526
"422" "USC00030300" 34.3253 -93.9811 292.6 406 443 543 501 683 483 465 325 449 575 579 596
"423" "USC00030326" 35.2894 -91.3533 59.4 363 366 478 503 519 364 343 234 320 420 481 536
"424" "USC00030458" 35.8306 -91.7944 174 330 342 437 459 480 335 365 295 365 430 504 433
"425" "USC00030460" 35.76 -91.6389 88.4 340 333 425 468 495 355 362 304 372 432 506 475
"426" "USC00030586" 36.3219 -94.215 371.9 261 265 430 427 572 479 333 335 471 359 436 341
"427" "USC00030616" 36.4294 -93.6256 359.7 251 268 406 426 522 412 349 375 439 371 404 340
"428" "USC00030664" 34.4619 -93.9983 365.8 406 451 552 605 708 517 508 326 528 624 623 604
"429" "USC00030746" 36.1067 -91.1039 73.2 398 396 454 498 519 299 440 276 372 460 535 499
"430" "USC00030764" 34.5697 -93.1947 129.8 376 437 517 503 582 444 463 272 405 533 567 541
"431" "USC00030798" 35.1161 -93.6506 129.8 325 338 455 439 545 368 335 293 380 424 491 447
"432" "USC00030806" 35.9239 -89.9044 76.8 367 416 454 491 523 390 402 261 288 408 470 507
"433" "USC00030814" 34.3267 -94.4122 358.1 354 395 457 497 548 446 415 305 411 530 528 521
"434" "USC00030832" 35.0931 -93.9258 182.9 364 333 431 433 571 417 342 286 410 475 483 434
"435" "USC00030936" 34.8822 -91.2153 56.4 367 398 450 493 553 338 335 222 278 438 472 500
"436" "USC00031102" 34.9817 -92.0064 91.4 341 380 477 475 553 350 347 297 328 467 570 484
"437" "USC00031132" 36.1092 -92.1636 106.7 319 334 450 467 485 359 360 300 410 418 451 422
"438" "USC00031140" 33.3111 -92.485 30.5 395 445 443 414 457 459 336 285 320 443 446 537
"439" "USC00031152" 33.59 -92.8236 35.4 414 463 486 434 494 431 393 269 348 523 478 535
"440" "USC00031191" 33.9153 -91.7711 79.2 449 497 508 508 533 435 355 307 323 517 491 567
"441" "USC00031310" 35.3228 -92.5672 195.1 375 394 464 542 519 401 381 290 379 462 522 468
"442" "USC00031328" 35.1125 -93.1661 103.6 337 352 460 477 560 398 351 295 331 467 527 495
"443" "USC00031442" 34.68 -91.2208 54.9 369 426 490 517 535 383 386 227 330 445 498 551
"444" "USC00031455" 35.4833 -93.45 138.4 339 330 377 475 518 423 316 254 402 436 490 493
"445" "USC00031457" 35.5328 -93.4036 259.1 356 346 474 498 561 413 383 300 427 460 524 406
"446" "USC00031459" 35.4564 -93.4425 189 345 327 445 463 542 450 399 300 374 448 514 402
"447" "USC00031492" 35.5836 -92.4511 173.7 361 390 476 512 521 360 363 346 402 482 541 486
"448" "USC00031508" 35.4364 -93.6717 142 369 327 489 437 542 461 366 383 449 494 460 383
"449" "USC00031596" 35.0833 -92.4294 96 357 385 488 486 476 390 324 294 307 441 484 476
"450" "USC00031632" 36.4197 -90.5858 91.4 327 381 435 454 468 325 388 276 352 409 469 449
"451" "USC00031666" 34.4314 -94.4175 323.1 359 383 482 487 675 451 425 263 493 575 535 488
"452" "USC00031730" 33.1111 -91.9481 54.9 513 551 504 448 564 422 408 361 335 496 494 595
"453" "USC00031750" 34.6886 -92.45 108.2 370 424 519 537 495 391 424 279 377 537 567 548
"454" "USC00031829" 35.4033 -92.3828 207.3 358 390 477 487 514 380 356 324 379 470 530 515
"455" "USC00031834" 35.0375 -93.3947 114.3 334 359 492 468 577 419 335 292 400 476 510 511
"456" "USC00031900" 35.8272 -93.2044 723.9 363 376 529 522 649 449 351 324 470 490 608 441
"457" "USC00031948" 34.0464 -94.3481 124.1 373 386 516 475 620 472 350 237 390 533 492 517
"458" "USC00031962" 33.5597 -91.385 44.2 520 538 453 489 480 375 373 249 294 461 507 626
"459" "USC00031968" 34.9772 -91.4978 61 354 396 480 515 509 320 312 240 291 449 498 519
"460" "USC00031980" 35.78 -94.2517 408.4 261 320 412 496 624 460 338 357 518 493 468 327
"461" "USC00032015" 34.1267 -94.0172 143.3 368 424 511 450 574 454 422 282 389 531 491 519
"462" "USC00032020" 34.1475 -94.0889 209.1 376 414 511 557 513 435 437 307 404 565 536 514
"463" "USC00032148" 33.8847 -91.5317 49.7 442 470 476 463 508 351 333 249 288 495 491 528
"464" "USC00032355" 33.1144 -91.2628 41.1 535 553 481 553 496 416 389 344 360 477 537 572
"465" "USC00032356" 36.4164 -93.7917 432.8 265 288 440 438 510 431 369 345 462 371 431 343
"466" "USC00032366" 36.0717 -91.6169 152.4 357 366 462 458 489 328 426 287 381 471 500 471
"467" "USC00032444" 36.1006 -94.1744 387.1 255 239 402 430 520 477 322 305 456 410 433 304
"468" "USC00032475" 33.0597 -92.1236 18.3 532 567 558 528 583 339 467 326 364 532 479 607
"469" "USC00032540" 33.8228 -92.3989 70.1 423 479 528 464 567 454 412 273 331 559 498 589
"470" "USC00032670" 33.6128 -93.8136 79.2 402 396 494 427 511 489 354 280 388 542 463 534
"471" "USC00032700" 36.4153 -92.2456 227.1 288 325 438 439 463 366 295 283 407 382 465 396
"472" "USC00032760" 35.1261 -91.4533 61 356 389 506 528 497 310 330 251 330 493 533 555
"473" "USC00032794" 35.9914 -92.7147 189 304 362 441 444 494 409 324 279 420 393 507 376
"474" "USC00032842" 34.3217 -93.5617 178.3 386 447 527 516 643 474 420 298 441 569 571 575
"475" "USC00032922" 34.8758 -93.6761 140.5 349 361 468 477 582 487 357 330 402 507 508 485
"476" "USC00032930" 36.4261 -94.4481 384 264 272 395 438 574 493 310 338 480 413 429 332
"477" "USC00032946" 36.3392 -93.4278 414.5 259 278 395 410 497 425 356 351 412 370 445 320
"478" "USC00032962" 35.2353 -92.3619 100.6 320 356 455 494 501 374 336 264 369 464 480 458
"479" "USC00032978" 35.5206 -91.9997 160.6 362 375 452 475 523 358 386 268 380 473 535 504
"480" "USC00033019" 35.68 -91.1653 72.8 381 386 433 489 507 324 365 263 338 422 528 455
"481" "USC00033132" 36.2747 -91.5056 121.9 343 445 447 443 441 304 393 342 399 408 497 517
"482" "USC00033164" 36.1956 -93.1061 345 281 302 432 457 529 474 351 337 458 376 453 346
"483" "USC00033200" 35.2872 -92.7875 109.7 335 383 459 474 541 392 363 309 377 472 517 490
"484" "USC00033242" 34.5211 -90.59 59.4 444 430 493 496 519 361 396 274 232 394 526 519
"485" "USC00033361" 36.2769 -93.8214 435.9 265 293 413 451 548 547 469 319 456 401 442 325
"486" "USC00033428" 33.7089 -93.5561 114.3 415 451 492 456 546 461 365 304 380 528 511 538
"487" "USC00033438" 34.3608 -93.6817 219.5 403 426 496 506 595 434 456 298 409 506 482 538
"488" "USC00033442" 33.935 -94.3586 102.7 365 417 500 462 609 452 417 243 422 537 483 512
"489" "USC00033466" 34.5128 -93.0486 190.8 371 429 515 516 609 440 458 301 409 582 558 530
"490" "USC00033544" 36.07 -93.7522 543.5 267 279 421 489 493 441 344 332 407 402 471 310
"491" "USC00033704" 34.6719 -93.0747 247.2 325 390 510 482 545 462 439 335 367 528 574 480
"492" "USC00033734" 35.8489 -90.6589 94.5 367 372 430 487 505 316 343 285 321 449 484 464
"493" "USC00033821" 35.6872 -90.0964 70.7 408 405 456 475 537 399 404 236 324 408 478 498
"494" "USC00033862" 34.6033 -91.9928 70.4 351 386 454 517 462 361 360 202 308 463 477 516
"495" "USC00033910" 36.1197 -93.5772 408.4 274 302 420 467 503 471 354 313 412 400 457 329
"496" "USC00034010" 34.8511 -92.4889 93 309 381 446 457 487 326 351 236 323 455 506 500
"497" "USC00034106" 36.4194 -92.9158 253 270 303 425 431 491 420 367 309 401 380 440 345
"498" "USC00034134" 34.1742 -92.5947 77.7 412 435 502 502 577 335 393 338 348 532 501 563
"499" "USC00034185" 33.3614 -93.5675 103.6 403 513 468 379 479 505 421 267 346 504 481 500
"500" "USC00034290" 35.5194 -93.1972 174 392 365 445 483 558 392 354 313 410 458 497 434
"501" "USC00034528" 35.0264 -90.7347 91.4 366 411 476 520 533 337 354 288 251 429 488 537
"502" "USC00034548" 33.295 -93.2325 99.1 409 459 522 425 510 490 298 281 341 551 496 539
"503" "USC00034562" 34.3947 -92.8364 91.4 407 429 516 537 520 440 434 281 383 509 531 541
"504" "USC00034572" 36.4947 -91.535 153 340 342 433 491 406 346 363 296 391 418 517 406
"505" "USC00034638" 34.7392 -90.7664 71.3 392 430 483 501 510 392 379 262 252 412 491 553
"506" "USC00034666" 35.9156 -92.6394 308.8 308 313 454 438 458 353 303 247 405 386 459 374
"507" "USC00034746" 36.0822 -91.9822 152.4 311 328 454 465 454 349 372 331 407 401 448 421
